,age,gender,education,experience_prog,experience_ml,industry,team_size,salary,country_group,company_size_g,role_group,programming_lang_c,salary_avg
12394,1,0,0,5,8,3,1,0,2,2,1,1,500.0
12395,7,2,1,2,3,0,2,3,0,0,2,2,112500.0
12396,3,0,1,4,6,3,5,18,0,2,2,1,55000.0
12397,5,0,4,0,8,12,0,17,1,2,3,2,6250.0
12398,3,0,1,4,4,3,2,4,3,0,2,1,137500.0
12399,2,0,4,5,8,0,4,7,1,0,0,1,2500.0
12400,2,0,6,3,0,3,0,13,0,2,0,3,35000.0
12401,6,0,4,3,4,1,1,13,0,2,0,2,35000.0
12402,9,0,4,5,3,0,5,3,2,2,0,1,112500.0
12403,1,0,0,4,0,1,4,10,1,0,1,2,27500.0
12404,1,0,6,3,7,13,4,17,2,0,0,4,6250.0
12405,8,1,1,2,6,11,2,0,3,0,2,4,500.0
12406,7,0,4,2,7,0,1,21,0,0,3,2,75000.0
12407,4,0,4,1,8,3,1,12,2,0,1,2,3500.0
12408,2,0,4,1,8,4,0,20,0,0,3,1,65000.0
12409,7,0,4,4,8,3,0,4,3,0,0,1,137500.0
12410,3,0,4,4,6,3,4,13,0,0,2,2,35000.0
12411,3,0,0,0,8,1,5,22,2,0,2,1,8750.0
12412,8,0,4,3,0,15,1,13,0,2,3,3,35000.0
12413,4,0,0,5,8,1,0,0,2,1,0,1,500.0
12414,4,2,0,3,8,15,0,20,1,1,0,4,65000.0
12415,7,0,1,2,2,0,6,13,0,0,2,1,35000.0
12416,4,0,2,0,0,14,6,22,0,1,1,1,8750.0
12417,3,0,0,4,8,3,4,5,1,0,1,2,17500.0
12418,3,2,2,4,7,3,0,13,2,0,1,6,35000.0
12419,2,0,4,0,8,0,4,12,0,0,2,1,3500.0
12420,10,0,1,2,3,0,4,2,3,0,2,1,12500.0
12421,3,0,4,4,4,15,1,13,0,1,2,2,35000.0
12422,5,0,4,0,2,14,6,1,1,2,2,3,1500.0
12423,4,0,1,1,2,15,5,18,0,2,1,1,55000.0
12424,1,0,0,0,8,0,1,0,2,2,0,2,500.0
12425,3,0,1,5,7,3,4,0,2,0,2,1,500.0
12426,8,0,4,2,0,15,4,6,3,0,0,2,175000.0
12427,6,0,4,2,1,14,4,14,3,0,2,4,400000.0
12428,2,0,4,5,8,16,2,5,0,0,0,2,17500.0
12429,2,0,4,3,2,0,0,0,2,2,1,2,500.0
12430,6,0,4,4,5,12,1,21,3,1,2,4,75000.0
12431,3,0,1,1,1,3,4,19,3,0,2,1,750000.0
12432,4,0,0,5,8,2,5,2,1,0,2,3,12500.0
12433,2,2,0,0,2,13,4,2,2,0,0,3,12500.0
12434,1,0,0,0,0,3,0,17,1,2,1,3,6250.0
12435,7,2,5,1,7,5,2,12,0,0,0,1,3500.0
12436,4,0,4,5,8,3,6,2,0,0,3,1,12500.0
12437,3,0,1,4,6,0,4,13,0,0,2,3,35000.0
12438,2,2,4,0,8,3,1,7,2,2,1,3,2500.0
12439,3,2,6,5,8,3,1,0,0,0,3,1,500.0
12440,3,0,4,1,4,3,1,19,2,0,1,3,750000.0
12441,1,0,0,0,0,14,5,1,2,1,2,3,1500.0
12442,2,0,4,0,5,3,6,0,2,1,0,3,500.0
12443,8,0,1,2,6,3,4,4,2,0,2,4,137500.0
12444,7,0,4,0,0,16,1,23,2,2,0,1,85000.0
12445,5,1,4,1,1,0,2,18,0,1,2,2,55000.0
12446,5,0,4,2,7,0,0,10,0,0,1,4,27500.0
12447,7,0,4,5,7,2,4,7,2,0,0,1,2500.0
12448,1,0,0,3,0,3,6,18,3,0,1,3,55000.0
12449,2,0,0,5,8,3,1,7,2,1,0,1,2500.0
12450,3,0,4,4,2,14,5,20,0,2,2,2,65000.0
12451,3,0,4,3,8,4,6,2,0,0,0,2,12500.0
12452,2,0,0,3,8,6,0,2,2,2,1,3,12500.0
12453,1,0,4,0,7,0,0,0,0,2,0,6,500.0
12454,5,0,0,1,6,11,4,8,2,0,1,2,22500.0
12455,2,0,4,0,8,17,0,2,0,0,2,3,12500.0
12456,7,0,1,2,6,0,4,21,2,0,2,1,75000.0
12457,4,0,4,1,1,3,4,3,0,0,2,3,112500.0
12458,0,0,0,3,2,3,5,0,1,0,1,3,500.0
12459,4,2,1,1,2,15,5,10,0,0,0,2,27500.0
12460,7,0,4,2,8,5,6,9,0,0,1,4,225000.0
12461,7,2,4,2,4,3,6,13,2,2,2,4,35000.0
12462,2,0,4,3,7,3,1,15,2,2,1,3,4500.0
12463,4,0,4,1,4,15,0,0,2,2,3,4,500.0
12464,3,0,4,0,8,8,6,17,2,0,1,2,6250.0
12465,2,0,4,0,8,13,2,15,2,0,2,1,4500.0
12466,2,0,1,1,6,14,6,18,0,0,1,3,55000.0
12467,4,0,4,4,0,0,5,2,0,2,2,3,12500.0
12468,5,2,4,1,5,3,0,3,0,2,1,4,112500.0
12469,1,0,0,3,2,15,6,1,2,0,0,4,1500.0
12470,6,0,0,2,4,1,1,19,3,2,3,3,750000.0
12471,1,0,4,0,0,0,4,1,3,0,2,3,1500.0
12472,6,0,4,4,0,4,4,0,0,0,3,1,500.0
12473,8,0,0,2,2,3,0,20,2,0,1,6,65000.0
12474,2,0,0,4,8,3,0,5,1,0,1,2,17500.0
12475,4,2,4,0,7,3,5,3,3,0,0,1,112500.0
12476,4,0,4,3,4,0,5,1,2,2,2,1,1500.0
12477,5,0,0,2,0,3,4,13,1,0,1,6,35000.0
12478,3,0,0,5,8,16,5,5,2,0,0,2,17500.0
12479,4,0,0,1,8,3,4,1,2,0,0,4,1500.0
12480,3,0,0,4,8,3,1,8,1,2,1,1,22500.0
12481,2,0,4,0,0,4,4,21,3,0,0,2,75000.0
12482,0,2,0,4,8,0,4,15,1,2,2,7,4500.0
12483,5,0,4,2,6,13,1,21,0,2,1,4,75000.0
12484,1,0,4,0,8,4,0,2,2,0,3,2,12500.0
12485,4,0,1,1,1,3,4,14,3,0,1,4,400000.0
12486,5,0,4,2,5,1,2,7,2,0,0,6,2500.0
12487,3,0,1,0,0,0,0,0,2,0,2,2,500.0
12488,6,2,1,2,2,0,5,10,2,1,2,2,27500.0
12489,6,0,4,1,0,9,1,2,2,2,2,3,12500.0
12490,1,0,4,0,0,15,5,1,2,1,2,5,1500.0
12491,4,0,4,1,5,0,4,5,1,0,0,3,17500.0
12492,6,0,4,0,2,4,1,0,2,0,3,3,500.0
12493,3,0,1,0,0,0,6,20,0,0,2,1,65000.0
12494,6,0,4,3,2,17,1,18,2,1,3,5,55000.0
12495,1,0,0,0,7,3,0,7,2,2,1,2,2500.0
12496,0,0,0,5,8,15,0,0,1,2,0,1,500.0
12497,1,0,0,3,8,14,5,22,1,1,1,2,8750.0
12498,1,0,4,0,8,1,1,0,0,0,0,3,500.0
12499,2,2,4,4,4,3,5,3,3,0,2,3,112500.0
12500,2,0,4,3,4,3,4,5,1,0,2,3,17500.0
12501,3,0,1,3,5,3,2,15,2,0,2,4,4500.0
12502,2,0,0,4,6,3,6,16,1,0,2,4,45000.0
12503,4,1,1,4,8,10,5,0,0,2,2,4,500.0
12504,3,0,4,0,0,10,2,8,0,0,1,1,22500.0
12505,2,0,4,3,4,15,4,20,0,0,2,4,65000.0
12506,2,0,0,5,8,13,0,12,1,0,2,2,3500.0
12507,2,0,4,3,2,3,5,2,1,1,2,6,12500.0
12508,2,0,4,3,2,9,1,18,0,0,2,3,55000.0
12509,2,0,0,4,8,9,6,0,0,1,0,2,500.0
12510,0,0,0,3,8,1,4,4,3,0,2,2,137500.0
12511,0,0,0,3,0,3,2,0,1,1,1,2,500.0
12512,3,0,4,3,0,1,4,8,1,0,1,3,22500.0
12513,3,0,4,3,5,3,6,21,0,2,3,2,75000.0
12514,4,0,1,4,1,0,1,2,1,0,2,1,12500.0
12515,2,0,4,4,0,1,4,8,1,0,1,2,22500.0
12516,3,0,1,3,7,0,2,16,2,0,0,1,45000.0
12517,4,0,1,1,4,3,5,15,2,1,2,5,4500.0
12518,7,0,5,1,0,0,5,0,0,0,2,2,500.0
12519,2,0,4,5,8,7,0,8,0,2,3,3,22500.0
12520,1,0,6,5,8,15,1,0,2,2,0,4,500.0
12521,2,0,2,0,8,0,1,12,2,0,0,2,3500.0
12522,4,0,4,3,2,0,1,0,1,0,2,2,500.0
12523,7,0,4,1,5,3,6,13,0,1,0,7,35000.0
12524,2,0,0,0,8,14,4,4,3,0,0,3,137500.0
12525,5,2,1,5,7,0,0,8,2,0,2,1,22500.0
12526,4,0,6,1,7,7,4,13,0,0,0,1,35000.0
12527,0,0,6,5,8,1,1,0,2,1,0,1,500.0
12528,6,0,0,5,8,16,0,2,2,0,0,1,12500.0
12529,6,0,4,2,4,4,1,10,2,0,0,4,27500.0
12530,2,0,0,5,8,3,6,15,1,1,0,2,4500.0
12531,5,0,4,3,8,1,0,2,0,2,1,3,12500.0
12532,4,0,0,0,0,0,5,2,2,2,2,1,12500.0
12533,1,0,0,0,8,3,1,15,2,2,1,2,4500.0
12534,1,0,4,0,8,0,2,17,2,2,0,2,6250.0
12535,1,0,4,0,8,0,0,0,1,2,2,1,500.0
12536,3,0,0,4,8,5,6,1,2,1,2,3,1500.0
12537,3,0,4,3,7,8,5,16,2,0,2,2,45000.0
12538,1,0,0,0,0,7,6,0,2,1,2,1,500.0
12539,1,2,0,3,8,3,0,0,2,2,1,3,500.0
12540,4,0,0,3,4,15,0,20,2,2,3,1,65000.0
12541,2,0,4,3,0,4,4,18,2,0,0,3,55000.0
12542,5,0,4,0,0,9,1,6,0,1,0,1,175000.0
12543,5,0,4,1,2,3,4,5,1,0,1,3,17500.0
12544,7,0,4,1,4,5,4,4,0,0,3,7,137500.0
12545,1,2,4,5,7,16,4,17,2,0,0,2,6250.0
12546,7,0,4,3,7,5,5,0,2,1,0,1,500.0
12547,8,0,4,1,5,10,1,3,3,2,2,5,112500.0
12548,4,0,4,1,6,10,1,12,2,2,1,5,3500.0
12549,5,0,0,2,0,2,4,16,2,0,3,5,45000.0
12550,3,0,0,4,8,16,5,1,1,1,3,1,1500.0
12551,0,0,4,0,7,0,6,0,1,2,1,3,500.0
12552,5,0,4,0,7,2,2,16,0,0,0,1,45000.0
12553,4,0,4,0,0,7,2,20,2,0,3,1,65000.0
12554,2,0,4,5,8,13,1,0,2,0,1,3,500.0
12555,9,0,1,2,1,3,6,18,0,2,2,4,55000.0
12556,3,2,4,5,7,0,1,12,1,0,3,1,3500.0
12557,4,0,4,3,5,1,1,3,3,2,0,1,112500.0
12558,3,0,4,3,8,5,5,0,2,2,1,2,500.0
12559,7,0,1,2,6,0,5,2,2,0,2,3,12500.0
12560,4,0,4,4,0,15,1,9,2,2,2,1,225000.0
12561,2,0,4,4,0,1,1,1,2,0,1,5,1500.0
12562,6,0,1,1,2,1,1,13,2,1,0,2,35000.0
12563,4,0,4,4,6,1,4,6,3,0,2,2,175000.0
12564,5,2,1,2,6,0,6,24,2,0,2,2,95000.0
12565,10,0,1,4,8,0,1,0,0,0,3,1,500.0
12566,1,0,0,0,8,16,4,0,1,0,2,1,500.0
12567,1,0,0,3,7,4,6,5,1,1,0,3,17500.0
12568,3,0,1,0,0,0,1,17,2,1,2,3,6250.0
12569,3,2,1,3,0,1,5,21,2,0,2,1,75000.0
12570,2,2,4,4,7,6,0,16,3,0,1,1,45000.0
12571,2,0,4,1,6,3,2,2,2,1,2,3,12500.0
12572,6,0,4,2,8,11,4,3,3,0,0,2,112500.0
12573,4,0,4,5,8,4,4,20,1,0,3,2,65000.0
12574,2,0,0,0,0,4,4,18,2,0,2,1,55000.0
12575,8,0,4,2,5,1,4,21,0,0,3,1,75000.0
12576,7,0,4,2,6,11,0,18,0,1,3,4,55000.0
12577,3,0,0,5,8,15,0,5,2,0,0,2,17500.0
12578,7,2,4,0,8,2,1,20,3,0,3,3,65000.0
12579,6,2,0,4,0,1,5,0,1,0,2,1,500.0
12580,7,0,4,1,8,5,1,3,2,0,1,3,112500.0
12581,1,0,6,0,0,12,1,0,2,2,0,1,500.0
12582,4,0,1,1,4,8,5,21,2,2,1,4,75000.0
12583,2,0,4,0,8,8,0,13,0,1,3,1,35000.0
12584,7,0,1,2,1,0,0,13,0,0,1,3,35000.0
12585,1,0,0,3,2,3,4,15,1,0,1,4,4500.0
12586,2,0,6,4,4,3,4,23,0,0,1,3,85000.0
12587,2,0,0,4,2,3,0,0,2,0,1,3,500.0
12588,2,2,4,3,0,3,5,12,2,2,1,5,3500.0
12589,7,0,4,1,8,16,0,20,0,1,1,4,65000.0
12590,1,0,0,5,7,3,3,20,3,0,0,2,65000.0
12591,2,0,4,0,8,5,6,1,2,0,0,1,1500.0
12592,1,0,4,5,8,0,5,0,2,2,1,2,500.0
12593,4,0,4,4,0,7,0,5,2,2,2,3,17500.0
12594,4,0,3,1,8,3,4,2,1,0,3,1,12500.0
12595,3,0,4,0,8,3,1,22,2,2,2,2,8750.0
12596,6,0,6,0,8,5,6,0,2,0,3,2,500.0
12597,10,0,6,0,8,15,0,21,3,2,3,1,75000.0
12598,6,0,3,5,7,16,5,17,0,0,1,1,6250.0
12599,9,0,1,4,5,15,5,17,2,0,0,6,6250.0
12600,0,0,0,5,5,0,5,7,1,1,1,4,2500.0
12601,5,0,1,1,8,8,6,24,0,0,0,2,95000.0
12602,1,0,0,0,0,3,0,15,1,0,1,1,4500.0
12603,1,2,4,0,8,9,6,12,1,0,0,3,3500.0
12604,1,0,0,0,7,3,5,1,1,2,1,4,1500.0
12605,10,0,4,0,2,0,1,0,2,2,2,1,500.0
12606,5,0,4,0,7,3,5,3,3,0,2,4,112500.0
12607,0,1,0,5,8,8,5,0,1,2,0,2,500.0
12608,2,0,4,4,0,5,6,2,2,1,2,2,12500.0
12609,4,0,4,4,8,1,1,3,3,0,1,4,112500.0
12610,2,0,0,0,0,3,6,0,2,1,1,2,500.0
12611,2,0,1,3,8,0,5,5,0,2,2,3,17500.0
12612,5,0,0,1,8,3,2,18,2,0,1,2,55000.0
12613,2,0,0,3,8,3,0,5,2,2,0,1,17500.0
12614,4,0,0,4,2,4,6,12,2,1,2,5,3500.0
12615,2,0,4,0,0,8,1,23,0,0,0,2,85000.0
12616,4,0,1,1,6,0,5,23,0,0,2,2,85000.0
12617,4,0,2,0,7,8,0,22,2,0,3,1,8750.0
12618,2,0,4,3,5,3,4,24,2,0,2,3,95000.0
12619,0,2,0,0,0,14,1,7,0,2,1,2,2500.0
12620,4,0,4,2,3,3,0,17,2,0,1,2,6250.0
12621,1,0,0,3,2,3,4,8,1,0,1,2,22500.0
12622,6,0,4,4,8,3,4,18,1,0,3,3,55000.0
12623,1,0,0,0,7,3,0,0,2,2,1,2,500.0
12624,2,2,4,4,4,3,5,22,1,0,0,3,8750.0
12625,4,0,1,0,8,15,0,2,0,2,0,1,12500.0
12626,1,0,0,1,2,10,5,7,1,2,1,2,2500.0
12627,3,0,4,3,2,0,4,16,2,0,2,2,45000.0
12628,4,0,4,1,4,10,4,16,1,0,2,2,45000.0
12629,2,0,4,5,8,8,1,7,2,0,0,1,2500.0
12630,4,0,4,3,6,16,4,0,1,0,2,11,500.0
12631,2,0,6,5,7,3,6,0,1,1,0,3,500.0
12632,1,0,0,0,8,3,1,0,2,2,2,3,500.0
12633,5,0,0,4,8,15,6,3,3,0,1,3,112500.0
12634,1,2,4,0,0,4,6,0,1,1,2,1,500.0
12635,5,0,5,1,5,7,4,4,0,0,2,2,137500.0
12636,2,0,0,0,0,1,5,0,1,0,0,2,500.0
12637,2,0,1,4,7,0,6,5,0,0,2,4,17500.0
12638,1,0,0,0,0,3,5,17,1,2,1,7,6250.0
12639,2,0,0,3,8,3,1,1,2,2,1,2,1500.0
12640,5,2,4,5,8,3,4,13,1,0,0,1,35000.0
12641,5,2,1,4,8,3,5,16,0,0,1,2,45000.0
12642,2,0,4,3,4,16,5,16,0,0,3,2,45000.0
12643,2,0,0,3,8,5,4,2,2,0,3,1,12500.0
12644,7,2,1,2,1,5,1,3,3,0,2,2,112500.0
12645,2,0,4,4,0,5,4,20,2,0,1,2,65000.0
12646,1,0,0,0,7,0,1,0,1,2,2,1,500.0
12647,0,0,0,5,8,15,0,0,1,2,1,1,500.0
12648,2,2,3,0,2,15,1,15,2,2,0,1,4500.0
12649,1,0,0,3,4,11,1,21,3,1,1,5,75000.0
12650,3,0,4,4,8,16,1,5,2,1,1,3,17500.0
12651,2,0,4,1,2,9,6,18,2,1,1,2,55000.0
12652,0,2,0,5,0,0,6,0,2,2,2,1,500.0
12653,8,0,0,4,6,0,1,3,2,0,2,4,112500.0
12654,3,0,0,5,2,0,6,0,2,2,0,3,500.0
12655,5,0,1,4,8,0,4,0,2,0,2,4,500.0
12656,5,0,4,1,5,3,4,4,3,0,2,1,137500.0
12657,7,1,3,1,2,2,4,7,0,0,0,7,2500.0
12658,1,0,4,3,8,3,0,0,2,2,2,2,500.0
12659,3,0,1,5,8,0,1,0,1,2,2,1,500.0
12660,2,2,4,0,8,3,0,1,2,1,1,1,1500.0
12661,3,0,4,5,8,3,0,15,2,0,1,2,4500.0
12662,9,0,0,0,4,0,1,0,3,2,0,4,500.0
12663,2,0,1,4,6,14,2,11,3,1,1,4,275000.0
12664,3,0,4,0,0,1,5,20,1,0,0,1,65000.0
12665,5,0,4,5,8,5,1,0,2,0,1,1,500.0
12666,2,0,4,3,8,9,0,16,0,0,0,1,45000.0
12667,7,0,4,2,0,0,1,13,0,0,1,2,35000.0
12668,7,0,0,0,7,2,1,5,2,1,0,1,17500.0
12669,1,2,4,5,8,13,5,18,2,0,1,3,55000.0
12670,2,2,0,3,8,3,0,0,1,1,1,4,500.0
12671,4,0,0,5,8,8,4,2,1,0,0,1,12500.0
12672,2,0,0,0,8,7,2,7,1,2,0,2,2500.0
12673,2,2,4,0,8,8,1,0,1,2,3,1,500.0
12674,2,2,4,3,4,13,5,16,0,2,2,3,45000.0
12675,9,0,2,5,7,15,0,10,3,2,3,1,27500.0
12676,4,0,0,5,8,8,0,7,0,2,2,3,2500.0
12677,5,2,5,1,5,3,5,10,2,1,2,3,27500.0
12678,5,0,4,5,8,3,4,7,2,0,0,1,2500.0
12679,2,2,0,0,0,12,2,1,2,1,0,2,1500.0
12680,1,0,0,4,7,10,4,2,1,0,0,2,12500.0
12681,2,0,0,0,8,3,2,2,1,0,1,2,12500.0
12682,3,0,1,3,4,9,3,2,2,1,2,4,12500.0
12683,3,0,4,4,6,9,2,18,1,0,2,3,55000.0
12684,2,2,1,4,6,7,4,3,3,0,0,2,112500.0
12685,6,0,1,1,5,0,2,7,0,0,2,1,2500.0
12686,4,0,4,1,6,9,6,3,3,0,2,3,112500.0
12687,4,0,0,0,0,3,4,11,1,0,0,5,275000.0
12688,1,0,6,0,7,0,1,0,2,2,2,3,500.0
12689,2,0,1,0,0,0,6,7,2,0,1,4,2500.0
12690,3,0,0,5,8,5,0,18,2,0,0,2,55000.0
12691,1,0,1,4,0,0,1,1,0,2,3,6,1500.0
12692,0,2,0,5,8,0,0,0,1,2,2,1,500.0
12693,0,0,0,0,8,0,2,5,1,2,1,2,17500.0
12694,2,0,0,3,8,3,0,18,0,0,1,2,55000.0
12695,4,0,1,0,8,0,1,0,3,2,2,6,500.0
12696,2,0,0,5,7,16,6,1,2,1,0,1,1500.0
12697,1,0,0,0,0,10,1,5,1,0,2,2,17500.0
12698,3,0,4,3,2,16,1,10,1,2,2,2,27500.0
12699,3,0,0,0,0,9,4,22,2,0,0,3,8750.0
12700,7,1,1,2,3,8,4,0,3,0,2,4,500.0
12701,4,2,1,5,7,0,2,2,0,0,0,1,12500.0
12702,6,0,1,0,8,0,0,20,2,2,3,1,65000.0
12703,1,0,4,0,0,16,4,15,1,0,0,3,4500.0
12704,8,2,4,0,0,0,2,20,0,0,3,2,65000.0
12705,1,0,0,5,7,16,1,0,2,1,0,1,500.0
12706,2,2,4,0,8,0,0,0,2,2,0,2,500.0
12707,4,0,1,0,2,0,4,0,0,0,2,4,500.0
12708,2,2,4,3,2,16,6,2,3,0,2,4,12500.0
12709,4,0,6,5,7,8,0,15,2,1,3,1,4500.0
12710,1,0,0,0,8,10,0,0,2,2,1,5,500.0
12711,8,0,3,2,6,12,1,0,2,2,3,4,500.0
12712,4,0,4,3,8,0,0,12,0,2,0,2,3500.0
12713,1,2,0,5,7,3,0,0,2,2,0,1,500.0
12714,5,2,4,4,7,3,1,16,0,0,3,2,45000.0
12715,2,0,4,4,7,3,4,2,0,0,1,1,12500.0
12716,3,2,5,4,4,0,0,15,1,2,2,3,4500.0
12717,6,2,4,2,6,3,1,4,3,2,2,1,137500.0
12718,6,0,4,2,7,2,6,20,0,0,0,2,65000.0
12719,3,0,0,1,6,14,1,9,3,2,2,4,225000.0
12720,0,2,4,0,8,3,5,0,2,2,0,4,500.0
12721,7,0,4,2,6,15,4,20,0,0,1,4,65000.0
12722,1,0,0,0,8,2,5,7,1,1,1,3,2500.0
12723,2,0,6,0,2,3,4,15,2,1,1,4,4500.0
12724,2,1,4,0,7,0,0,0,2,2,2,2,500.0
12725,1,0,4,0,0,3,4,17,1,0,0,3,6250.0
12726,5,0,4,1,4,3,4,1,1,0,1,7,1500.0
12727,3,0,4,0,8,0,6,15,1,0,3,2,4500.0
12728,2,2,4,5,0,0,1,8,3,0,2,2,22500.0
12729,4,0,4,1,7,1,4,4,0,0,0,1,137500.0
12730,1,0,0,0,0,3,6,15,1,0,1,1,4500.0
12731,3,0,4,0,2,15,6,21,2,0,2,3,75000.0
12732,4,0,4,1,8,2,2,20,0,0,1,5,65000.0
12733,7,0,0,0,8,9,0,22,2,1,0,1,8750.0
12734,2,2,0,5,7,1,1,1,0,1,0,3,1500.0
12735,5,0,0,1,0,3,0,5,2,1,0,4,17500.0
12736,5,0,2,2,8,3,0,17,2,2,1,5,6250.0
12737,2,0,4,0,0,2,6,1,0,0,3,2,1500.0
12738,1,0,0,0,8,3,5,12,2,2,2,3,3500.0
12739,1,0,0,0,7,11,4,23,3,0,1,1,85000.0
12740,3,0,4,3,0,0,1,0,0,0,2,2,500.0
12741,2,1,4,4,6,11,4,3,3,0,2,4,112500.0
12742,2,0,4,5,8,4,1,17,2,2,3,2,6250.0
12743,4,0,4,4,5,7,1,4,2,1,2,2,137500.0
12744,4,0,3,1,8,3,0,15,2,1,1,2,4500.0
12745,4,2,1,5,8,0,0,18,2,0,2,2,55000.0
12746,7,2,5,0,8,10,1,6,3,0,2,3,175000.0
12747,2,2,4,0,8,3,0,22,1,0,1,1,8750.0
12748,5,0,1,1,4,0,5,12,2,0,2,4,3500.0
12749,6,0,0,2,8,3,1,3,3,2,3,4,112500.0
12750,9,0,0,2,5,3,0,3,0,0,1,4,112500.0
12751,5,0,1,1,1,0,6,3,0,0,3,3,112500.0
12752,1,0,0,4,5,3,4,10,2,1,2,2,27500.0
12753,4,2,0,2,1,1,6,17,2,1,2,4,6250.0
12754,3,0,1,1,6,11,6,24,2,1,2,5,95000.0
12755,2,0,0,5,8,1,1,17,2,2,0,2,6250.0
12756,4,0,0,3,8,8,5,13,2,0,0,5,35000.0
12757,7,0,4,0,0,4,5,10,1,0,0,5,27500.0
12758,3,0,4,4,0,3,5,2,2,1,2,8,12500.0
12759,5,0,5,2,1,10,3,6,3,1,1,9,175000.0
12760,1,2,0,0,8,3,4,2,1,0,1,5,12500.0
12761,4,0,4,1,2,8,1,23,2,2,1,2,85000.0
12762,7,2,0,0,7,16,1,4,3,2,3,1,137500.0
12763,2,0,0,3,7,9,4,8,0,0,0,1,22500.0
12764,1,2,4,3,0,2,1,2,0,2,0,3,12500.0
12765,2,0,4,3,7,1,6,5,1,0,1,3,17500.0
12766,0,0,0,5,8,17,3,0,1,2,2,2,500.0
12767,3,0,1,1,6,10,6,20,2,2,2,2,65000.0
12768,2,0,4,4,4,0,2,18,0,1,2,1,55000.0
12769,1,0,6,0,4,3,0,15,2,2,1,2,4500.0
12770,5,0,4,5,7,5,5,2,2,1,1,2,12500.0
12771,8,1,1,2,2,3,5,23,2,1,3,7,85000.0
12772,4,2,4,4,0,3,5,6,3,0,0,1,175000.0
12773,1,0,0,3,8,0,1,0,2,2,1,3,500.0
12774,10,0,1,2,3,0,4,3,2,0,2,1,112500.0
12775,6,0,0,0,0,16,1,23,3,2,0,3,85000.0
12776,8,0,4,3,0,3,1,18,2,2,1,5,55000.0
12777,4,0,4,5,8,15,0,13,2,2,0,2,35000.0
12778,2,0,0,1,2,3,4,2,1,0,2,2,12500.0
12779,2,0,4,3,5,3,4,16,2,0,0,2,45000.0
12780,2,0,4,0,0,0,4,0,0,0,2,3,500.0
12781,2,0,0,0,8,7,0,16,3,0,3,3,45000.0
12782,2,0,0,4,5,7,2,7,2,0,2,2,2500.0
12783,9,0,5,2,4,3,1,0,3,2,1,5,500.0
12784,2,2,4,0,2,17,1,8,3,2,0,4,22500.0
12785,2,0,0,5,8,14,5,17,1,2,0,3,6250.0
12786,7,0,6,5,7,3,4,20,0,0,3,2,65000.0
12787,8,0,5,0,2,2,1,15,2,2,1,1,4500.0
12788,2,0,4,3,2,8,1,16,2,0,1,3,45000.0
12789,1,0,0,3,7,3,4,5,1,0,1,1,17500.0
12790,2,0,0,3,4,16,1,15,2,2,1,4,4500.0
12791,3,0,1,3,7,0,0,16,2,0,3,1,45000.0
12792,3,0,0,4,6,11,4,4,1,0,2,2,137500.0
12793,1,0,0,0,8,0,5,0,1,2,2,8,500.0
12794,3,0,1,4,4,7,4,6,3,0,2,4,175000.0
12795,3,0,0,0,7,10,1,1,2,1,0,3,1500.0
12796,3,0,4,5,8,4,2,24,2,0,3,2,95000.0
12797,4,0,0,0,8,6,1,8,0,0,3,2,22500.0
12798,1,0,0,5,8,1,2,17,2,0,0,2,6250.0
12799,1,0,4,3,2,0,5,5,2,2,2,2,17500.0
12800,6,0,0,1,7,3,5,20,2,0,0,1,65000.0
12801,10,0,1,2,8,1,3,22,0,0,2,1,8750.0
12802,1,2,4,0,8,3,4,21,3,0,0,3,75000.0
12803,4,2,0,5,7,1,4,1,0,0,0,1,1500.0
12804,0,0,0,5,7,0,1,17,2,2,0,2,6250.0
12805,2,0,0,0,0,13,4,17,1,0,0,2,6250.0
12806,2,0,4,4,2,0,5,20,0,1,2,3,65000.0
12807,1,0,4,5,8,16,6,0,1,2,0,3,500.0
12808,1,2,6,0,8,13,1,0,2,0,1,7,500.0
12809,2,2,4,5,8,17,4,10,1,0,0,3,27500.0
12810,3,2,0,0,8,5,3,13,0,0,3,1,35000.0
12811,1,0,0,0,8,5,4,2,2,0,0,2,12500.0
12812,3,0,0,5,8,8,0,16,2,0,3,1,45000.0
12813,2,0,4,4,5,0,5,7,2,2,1,5,2500.0
12814,7,2,0,2,8,15,6,24,2,0,0,4,95000.0
12815,4,0,1,0,0,0,0,12,1,0,1,4,3500.0
12816,3,0,4,1,6,1,4,23,2,0,3,1,85000.0
12817,6,0,0,3,5,1,5,19,0,0,3,1,750000.0
12818,7,0,1,2,3,8,4,9,0,0,2,2,225000.0
12819,9,0,0,2,6,3,1,16,0,2,1,7,45000.0
12820,3,0,0,1,8,17,4,21,1,0,0,5,75000.0
12821,2,0,4,1,6,5,1,23,2,0,1,3,85000.0
12822,0,0,3,5,8,0,0,0,2,2,2,4,500.0
12823,1,0,0,0,7,14,4,7,2,1,0,2,2500.0
12824,8,2,4,2,7,0,3,3,3,0,0,1,112500.0
12825,5,0,4,1,6,3,4,10,1,0,2,4,27500.0
12826,2,0,4,5,7,3,0,15,1,0,1,5,4500.0
12827,1,0,4,0,2,3,4,7,2,2,2,2,2500.0
12828,0,0,0,5,8,0,6,17,1,2,1,2,6250.0
12829,4,0,3,0,0,15,1,0,2,2,0,1,500.0
12830,1,0,4,0,7,10,0,17,2,0,0,4,6250.0
12831,6,0,1,2,2,10,6,1,0,0,2,6,1500.0
